match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,team_bat_avg,team_top4_strike_rate,team_opf,inning_runs/ball,team_f_1,team_f_2,winner_01,toss_winner_01,toss_decision_01,team1_win_rate,team2_win_rate,win_ratio,team1_to_team2_average_boundaries_to_balls_bowled_ratio
9684947,Ur Ph,15497,7570065.0:8725639.0:4231702.0:8228436.0:5061748.0:8228429.0:2282125.0:7491371.0:7742860.0:7924048.0:8118053.0:7860439.0,Pb,14454,7491294.0:8127181.0:2789555.0:5958840.0:8058924.0:7925546.0:7556303.0:2282132.0:7881845.0:8180500.0:7570107.0,Pb,14454,Pb,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-11-02,day match,Sd Mq Ai Ty,2023/24,7118,1.3333333333333333,1.0,140.11111111111111,0.0,170.14285714285714,1.065319712064056,0.8170651227455616,0.9050457720767988,0.9432615876599963,0.9223245820316774,0.8272927006982909,1,1,0,0.5,0.7,0.7142857142857143,1.089266103
9657052,Ka,195,3313659.0:173277.0:2158939.0:1872198.0:3081147.0:7753696.0:7753605.0:2159618.0:8246573.0:2042921.0:7753682.0,Ua,251,1634709.0:3719197.0:8246440.0:6496776.0:7906968.0:5120674.0:8964843.0:2943457.0:182986.0:8059379.0:2943443.0,Ka,195,Ka,bat,Ga Cb Gd Ni,Nairobi,2023-06-10,day match,Ua tr of Ka,2023,4913,0.6666666666666666,0.2079207920792079,129.4,0.0,129.0,1.0755634448785458,0.920646151060254,0.9884279850921576,1.0016313514599162,0.8927834671399145,0.6052750276842399,0,0,1,0.4473684210526316,0.85,0.5263157894736842,1.103819024
9489381,Bm Px,46780,7694581.0:3651472.0:7672657.0:2827327.0:62432.0:8210789.0:8044112.0:1482249.0:1730658.0:3156033.0:1905847.0,Ol Is,46759,2089079.0:6282856.0:7787772.0:3057312.0:4640824.0:2083409.0:2020332.0:1613919.0:6060844.0:5231218.0:7866039.0,Bm Px,46780,Ol Is,field,En Bm,Birmingham,2023-08-13,night match,Te Hd Ms Cn,2023,1161,0.5625,0.5061728395061729,152.4,100.0,162.46666666666667,1.0173259992896768,1.028391712026525,1.0746656967405828,1.03746887986114,0.9802675818348796,1.0487626029979933,0,1,0,0.55,0.6666666666666666,0.8250000000000001,1.056927726
9680250,Ge Ts,49650,4381761.0:8363221.0:2659243.0:393014.0:1636627.0:8504782.0:3061225.0:6471870.0:5643700.0:3497171.0:5490638.0,Da Aa,47508,5490596.0:4403531.0:4403545.0:2104430.0:3260564.0:4223883.0:8146998.0:4403573.0:5047300.0:4769148.0:8277716.0,Da Aa,47508,Da Aa,field,R Pa Sm Co,Colombo,2023-08-11,night match,La Pr Le,2023,7041,0.75,0.6296296296296297,148.5,0.0,137.73333333333332,0.8362702545007651,0.8991513066106583,0.6544617652392289,0.9194226732234564,0.9724030819003806,0.926758268735146,1,1,0,0.4285714285714285,0.6666666666666666,0.6428571428571429,1.28053497
9516464,Ss Hd,36014,6381962.0:2789079.0:3127354.0:4203499.0:7491294.0:3057312.0:4874820.0:7570107.0:2282125.0:8725709.0:5618038.0:5038018.0,Ka Kt Rs,30400,6818622.0:7341704.0:5959834.0:1613919.0:4231702.0:1934099.0:5061748.0:3326980.0:2632825.0:3456424.0:7758638.0:9455557.0,Ss Hd,36014,Ka Kt Rs,field,En Gs Ka,Kolkata,2023-04-14,night match,In Pr Le,2023,2057,0.8823529411764706,0.0163934426229508,172.06666666666666,25.0,165.46666666666667,0.979933247573046,0.9829185965659272,0.9689703150407808,0.9674781525395356,0.960645005635132,0.7820821611776118,0,1,0,0.3125,0.4634146341463415,0.6743421052631579,0.890544493
9094280,Mr Os,46766,2162782.0:4685568.0:1934099.0:4171859.0:1798705.0:325814.0:6364588.0:2790675.0:8055417.0:7732934.0:4575878.0,Tt Rs,46731,1749075.0:1655436.0:3294444.0:2082499.0:1626526.0:2535420.0:130437.0:5788320.0:4012203.0:2083157.0:2654028.0,Tt Rs,46731,Tt Rs,field,Od Td Mr,Manchester,2022-08-13,day match,Te Hd Ms Cn,2022,538,0.7894736842105263,0.0163934426229508,147.5,0.0,153.42857142857142,1.0062264350036574,1.0380041505670603,1.0450504676838397,0.9797472034159468,1.0116713648132754,0.9374428091972444,1,1,0,0.3333333333333333,0.6666666666666666,0.5,1.095356286
9327541,Ba,825,2160983.0:2331034.0:7753794.0:6015834.0:8142231.0:4098065.0:7753822.0:4462415.0:4462359.0:8089024.0:7629579.0,Me,1210,8088499.0:4099318.0:8088534.0:8142119.0:8088562.0:8142126.0:8088513.0:8088590.0:8088583.0:8088541.0:8142140.0,Ba,825,Me,field,We Pk Bi,Benoni,2022-09-19,day match,Me tr of Sh Aa,2022,2190,0.5,1.0,103.0,0.0,136.25,0.9880434782608696,1.8001019440213184,1.823943201412638,1.1663759347133953,1.1127575204256142,3.4906691509072307,0,1,0,0.5,0.0,inf,0.947113859
9331132,Ud,45961,8201542.0:8168383.0:2337341.0:7851031.0:1626057.0:5442744.0:8228058.0:8442286.0:9373202.0:8118431.0:9373209.0:8228051.0,Mm,45933,2118066.0:8118249.0:2322998.0:9009293.0:8149504.0:185422.0:8228233.0:9373146.0:8118277.0:8118284.0:8149497.0:9009300.0,Ud,45961,Mm,field,Sa Ct An Sm Rt,Rajkot,2022-10-20,day/night match,Sd Mq Ai Ty,2022/23,16820,0.3333333333333333,1.0,151.1,0.0,141.85714285714286,0.8839897260273972,1.156396333267724,1.2864096965863938,1.5489476133836686,0.9882735382319544,0.771915242277449,0,1,0,0.2727272727272727,0.0714285714285714,3.818181818181818,0.482085465
9085425,Sx,9967,7869987.0:8820496.0:6311612.0:5165110.0:74087.0:4411231.0:4504044.0:5554254.0:2083395.0:8006676.0:1471994.0,He,7727,2076192.0:4223883.0:8271913.0:5241564.0:8822729.0:2020332.0:3162487.0:1482998.0:2173688.0:5652758.0:4626236.0,He,7727,He,field,Cy Gd He,Brighton,2022-07-03,day/night match,Vy Bt,2022,797,0.7,0.2592592592592592,174.26666666666668,50.0,159.0,0.882066380864618,1.0382734160499263,0.9545531085901908,0.9897224771374968,0.9099498542377614,1.1218128849835098,1,1,0,0.4411764705882353,0.6571428571428571,0.6713554987212276,1.519698186
9433122,We,10576,2288789.0:3298427.0:7773338.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:7184232.0:7661996.0:6240632.0,Le,8301,4873028.0:7215284.0:6003584.0:2658431.0:4887336.0:3643870.0:8845850.0:6176246.0:5528116.0:8106629.0:4492620.0,We,10576,We,bat,Cy Gd Nw Rd Wr,Worcester,2023-05-29,day match,Vy Bt,2023,1525,1.3333333333333333,0.2592592592592592,172.93333333333334,33.33,161.9375,1.02517086781052,1.0849577566488884,1.2079737809319402,0.980511406573296,1.0587491295822953,0.8728118954956502,0,0,1,0.4193548387096774,0.5507246376811594,0.7614601018675722,0.9380505
9489346,Bm Px,46780,7694581.0:3651472.0:7672657.0:62432.0:2827327.0:8210789.0:6460614.0:1482249.0:3156033.0:3590362.0:1905847.0,Wh Fe,46752,4421689.0:4003390.0:2450895.0:3239102.0:5764576.0:2157770.0:5288226.0:7507303.0:334963.0:8131255.0:2538983.0,Wh Fe,46752,Bm Px,bat,En Bm,Birmingham,2023-08-10,night match,Te Hd Ms Cn,2023,1161,0.9090909090909092,2.9047619047619047,154.53333333333333,100.0,164.56666666666666,1.0460632498508204,1.044761316610687,1.1248035738778328,1.0328561780704568,0.9948344905665152,0.9436879089111362,1,0,1,0.55,0.4117647058823529,1.335714285714286,1.0346643
9027430,Oo,18360,2319638.0:256080.0:3913447.0:6317142.0:7907661.0:2690498.0:7907444.0:2666705.0:3834375.0:4359417.0:4195827.0,Cy,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:6739830.0:3546297.0:1495731.0:7871303.0:3834319.0,Cy,17653,Oo,bat,Uy Ol Dn,Dunedin,2022-01-23,day match,Sr Sh,2021/22,5396,0.75,0.0123456790123456,164.6,0.0,181.16666666666663,0.7709532114395037,0.977435161050002,0.6953894793166249,0.8762977382276603,0.9313959901121008,0.8071663767973691,1,0,1,0.2083333333333333,0.5806451612903226,0.3587962962962963,1.157983875
9433808,Sx,9967,6311612.0:7753017.0:8015734.0:74087.0:6460614.0:3622856.0:3997727.0:5497274.0:7811033.0:3214812.0:7005550.0,Ge,7608,3220566.0:4898074.0:6988596.0:8048074.0:5229230.0:2667027.0:2083227.0:3973528.0:1707628.0:2538983.0:6346752.0,Ge,7608,Sx,bat,Cy Gd He,Brighton,2023-07-01,day match,Vy Bt,2023,797,1.75,1.4878048780487805,179.2,50.0,168.28571428571428,1.0911777645837086,1.1163728177525534,0.9288146765106108,1.0639626567981808,0.9787169973585252,0.8131983889656291,1,0,1,0.4411764705882353,0.4285714285714285,1.0294117647058825,1.15052509
8887710,Ae Ss,33914,2285051.0:4239038.0:3710090.0:2082499.0:5056134.0:1635773.0:8415854.0:5863290.0:55299.0:3890998.0:1684276.0,Ht Hs,33928,4223883.0:5843200.0:1611364.0:2161599.0:2340372.0:6249256.0:5367676.0:4393402.0:8514463.0:3125849.0:6732004.0,Ae Ss,33914,Ae Ss,bat,Me Ct Gd,Melbourne,2022-01-21,night match,Bg Bh Le,2021/22,440,1.2,1.0,161.33333333333334,50.0,162.1153846153846,0.998171057662408,0.850186561612879,0.9073711422233544,0.9806362166585134,0.9242843447308156,1.0765856424843534,0,0,1,0.3714285714285714,0.3823529411764705,0.9714285714285716,0.621203076
9272381,Me Ss,33949,4003390.0:7960994.0:2286437.0:3737103.0:2275097.0:3901078.0:2669316.0:4012203.0:1829491.0:1945397.0:2656541.0,Sy Tr,33963,7572123.0:1749075.0:2231928.0:6718802.0:2335381.0:5788320.0:7534652.0:5509524.0:3497633.0:6819238.0:6521234.0,Sy Tr,33963,Sy Tr,field,Ma Ol Ca,Canberra,2022-12-13,night match,Bg Bh Le,2022/23,5312,0.6470588235294118,1.3278688524590163,175.8,100.0,159.8181818181818,0.9482372461682272,0.94605134168225,0.9665209036761016,1.1046664279746987,0.8994131366575278,1.0102446793140627,1,1,0,0.4117647058823529,0.375,1.0980392156862744,1.376291693
9433220,Le,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:8055417.0:4425224.0:387778.0:4012203.0:3312364.0:4575878.0,Dm,6838,3293520.0:3225305.0:7651650.0:6257698.0:3501889.0:1858961.0:7253350.0:6402374.0:3218340.0:5231218.0:4167946.0,Dm,6838,Le,bat,Re Gd Cr le St,Chester-le-Street,2023-06-02,day/night match,Vy Bt,2023,7286,1.4,1.9523809523809523,163.4,50.0,154.03571428571428,1.2383625636086293,0.982803847683156,1.1703606624919884,1.0053656381677316,1.2182926453554683,0.8902482808461193,1,0,1,0.5507246376811594,0.28125,1.9581320450885669,0.793260411
9433031,Sy,9876,6282856.0:1613919.0:4640824.0:3851658.0:3573723.0:1798705.0:7672657.0:2111549.0:2790675.0:7276380.0:8853438.0,Mx,8700,4421689.0:7752989.0:1941743.0:4489722.0:4005406.0:7672874.0:150093.0:4489708.0:8820538.0:3590362.0:7783901.0,Sy,9876,Sy,bat,Ls Ln,London,2023-05-25,day/night match,Vy Bt,2023,83,0.5454545454545454,1.0,164.33333333333334,100.0,141.57692307692307,0.8743044159053287,1.074681778274892,0.986695884245548,1.077957911033993,1.0999676096821205,0.8281428676484394,0,0,1,0.6,0.2592592592592592,2.3142857142857145,1.198710996
9586926,St La Ks,36112,2331475.0:313809.0:9398906.0:391103.0:2097017.0:2742837.0:7459647.0:8464343.0:4068133.0:4690230.0:4702774.0,Bs Rs,36070,3462080.0:2436405.0:3575774.0:9071334.0:5742470.0:2740408.0:4888218.0:7761823.0:6399210.0:7550864.0:6347494.0,St La Ks,36112,St La Ks,bat,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2023-08-17,night match,Cn Pr Le,2023,11892,2.333333333333333,0.5061728395061729,167.0,25.0,155.5,1.3750063391902965,1.0412928380919766,1.2436366263475078,1.03628115352152,1.0439718989700606,0.9420532656691272,0,0,1,0.4814814814814814,0.48,1.0030864197530864,0.950991218
9084851,Mx,8700,4489722.0:4421689.0:7752989.0:7671166.0:4489708.0:150093.0:7672874.0:5509524.0:2593758.0:6341530.0:1907352.0,Sx,9967,164233.0:4381761.0:8820496.0:4215098.0:74087.0:4411231.0:6311612.0:6347494.0:3214812.0:8820517.0:1471994.0,Sx,9967,Sx,field,Cy Gd He,Brighton,2022-06-03,night match,Vy Bt,2022,797,1.2222222222222223,1.0,175.35714285714286,100.0,154.1,0.8345506178398059,0.9914650639213164,0.754213944980736,0.9937215669443992,1.037108270798235,1.1852619521186527,1,1,0,0.2592592592592592,0.4411764705882353,0.5876543209876544,1.006714805
9433052,Le,8301,4873028.0:7215284.0:3643870.0:2658431.0:4887336.0:6003584.0:8845850.0:6176246.0:5528116.0:8106629.0:4492620.0,Bm Bs,10366,2124002.0:3612286.0:3890963.0:2275195.0:8210789.0:8044112.0:1730658.0:2170762.0:2855138.0:7184666.0:3245689.0,Bm Bs,10366,Le,bat,Ge Rd Lr,Leicester,2023-05-26,day/night match,Vy Bt,2023,1378,0.6428571428571429,1.6557377049180328,159.6,0.0,162.0,0.9105261126520232,0.8827624970280975,0.7886892850718588,1.0346488322175955,0.846841317990911,0.96488459256062,1,0,1,0.5507246376811594,0.5882352941176471,0.936231884057971,0.927719876
9516772,Lw Sr Gs,48334,3479860.0:2654014.0:6698110.0:3299407.0:2275097.0:4230127.0:8058903.0:5554142.0:8228100.0:1626057.0:7924048.0:7491385.0,Mi Is,30435,5043310.0:238727.0:3125562.0:8058924.0:6249256.0:5126064.0:7537004.0:2022957.0:8227974.0:230775.0:1907352.0:8442286.0,Lw Sr Gs,48334,Mi Is,field,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-05-16,night match,In Pr Le,2023,23498,0.7368421052631579,0.2592592592592592,184.53333333333333,100.0,143.77272727272728,0.8241674194336042,0.8612250509201318,0.6732107300165288,1.090760545512211,0.9765402838748168,0.9218719109635176,0,1,0,0.5789473684210527,0.4838709677419355,1.1964912280701754,1.164297932
9484628,Ki Ks,40564,1611364.0:3200973.0:5769126.0:8298338.0:298612.0:1594319.0:3162487.0:3041016.0:7507317.0:2654028.0:2036649.0,Qa Gs,40592,7882426.0:1585457.0:2437049.0:3364234.0:3668356.0:2220924.0:1594333.0:2294823.0:5554142.0:8106629.0:9373930.0,Qa Gs,40592,Qa Gs,field,Ri Ct Sm,Rawalpindi,2023-03-06,night match,Pn Sr Le,2022/23,7020,1.2857142857142858,1.9523809523809523,164.4,50.0,,1.0238839873876582,1.0539806427270686,1.0991157957535589,0.983443685001987,1.0582406069679633,1.126755334328567,1,1,0,0.391304347826087,0.28,1.3975155279503104,1.255076477
9185392,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7833195.0:4690188.0:7556051.0:184960.0:1945397.0:3011735.0:6420126.0:6347494.0,Gt Ts,48341,1958683.0:7491224.0:1611364.0:4377610.0:2252452.0:2966879.0:5554254.0:7341186.0:4690230.0:8118053.0:3373285.0,Gt Ts,48341,Gt Ts,field,En Gs Ka,Kolkata,2022-05-24,night match,In Pr Le,2022,2057,1.7272727272727273,1.0,171.06666666666666,0.0,150.22222222222223,1.222672988118872,1.0586456092067824,1.2428215898738928,1.03357187722903,1.0492727044728225,0.9777753081566684,1,1,0,0.4848484848484848,0.625,0.7757575757575758,1.100676894
8797074,Ed,20,2089079.0:6139370.0:2076192.0:62432.0:2827327.0:2083409.0:4685568.0:2022957.0:1711492.0:3214812.0:3231437.0,Wt Is,41,4690258.0:2436405.0:4230127.0:5742470.0:2740408.0:1613926.0:1942317.0:4739552.0:6347256.0:3715697.0:3468870.0,Ed,20,Wt Is,field,Kn Ol Bn Bs,Bridgetown,2022-01-29,day/night match,Ed tr of Wt Is,2021/22,1406,1.181818181818182,0.5121951219512195,155.06666666666666,50.0,162.66666666666666,1.191087028608638,1.0272151949387345,1.1658467936825396,1.1228080193983694,1.0894316453635724,1.0268284060000357,0,1,0,0.5957446808510638,0.4545454545454545,1.3106382978723403,0.677575253
9272787,Me Rs,33942,46794.0:1585457.0:5406540.0:37351.0:5436878.0:7537067.0:1635773.0:4393402.0:8441880.0:5459572.0:1684276.0,Be Ht,33921,1506098.0:8561342.0:5515922.0:5056134.0:3890963.0:3114803.0:2633196.0:4967738.0:7353828.0:7866039.0:5419546.0,Be Ht,33921,Be Ht,field,Ds Sm Me,Melbourne,2023-01-29,night match,Bg Bh Le,2022/23,8252,1.2727272727272727,1.3278688524590163,158.33333333333334,40.0,158.6,1.0180364518982792,0.936565171487341,1.0769179772044972,0.9830456323884714,1.094124951118174,1.0569368565315511,1,1,0,0.375,0.5135135135135135,0.7302631578947368,1.001552731
9484684,Ki Ks,40564,8180570.0:5757408.0:5769126.0:8298338.0:1594319.0:1612610.0:8395995.0:3162487.0:8106706.0:284339.0:8425696.0,Le Qs,40606,3585350.0:6460600.0:4365465.0:2083409.0:4397693.0:1547993.0:4167855.0:5554254.0:8131255.0:8446374.0:8907338.0,Ki Ks,40564,Ki Ks,bat,Gi Sm Le,Lahore,2023-03-12,night match,Pn Sr Le,2022/23,3828,0.2307692307692307,0.5061728395061729,162.66666666666666,75.0,159.96666666666667,0.8632305361631962,0.940503255712944,0.8269013390625822,1.098619351018215,0.9152485816302056,1.000510593604647,0,0,1,0.391304347826087,0.5862068965517241,0.6675191815856778,0.70129949
9094427,Ol Is,46759,2231928.0:6282856.0:7787772.0:2083409.0:4640824.0:3901078.0:3851658.0:2170762.0:4473993.0:8339701.0:5231218.0,Mr Os,46766,4685568.0:1798705.0:325814.0:4171859.0:3501889.0:6364588.0:6320362.0:8055417.0:3312350.0:4575878.0:6496482.0,Mr Os,46766,Ol Is,bat,Od Td Mr,Manchester,2022-08-31,night match,Te Hd Ms Cn,2022,538,1.5,2.9047619047619047,139.5,100.0,155.93333333333334,0.9774705760727044,1.0742896296836175,0.9874056788202428,1.1347201719276905,0.9648076956732874,0.9518796312078692,1,0,1,0.6666666666666666,0.3333333333333333,2.0,1.326073605
9051034,Ki Ks,40564,1594347.0:2437021.0:4003390.0:6320362.0:181404.0:2535420.0:7534771.0:3041016.0:1594319.0:8115610.0:8638790.0,Qa Gs,40592,2437035.0:7694581.0:3651472.0:1594333.0:3364234.0:2437049.0:302868.0:1893401.0:7881866.0:8106713.0:8106629.0,Qa Gs,40592,Qa Gs,field,Nl Sm Ki,Karachi,2022-01-29,night match,Pn Sr Le,2021/22,3422,1.875,1.9523809523809523,167.58333333333334,100.0,174.9,0.990989185280408,0.970645581616242,0.924146532414989,0.983443685001987,0.9987702128535244,0.9310162687485454,1,1,0,0.391304347826087,0.28,1.3975155279503104,1.130149332
9587059,St La Ks,36112,1626526.0:2331475.0:391103.0:2742837.0:9398906.0:2097017.0:7459647.0:4690230.0:8464343.0:4068133.0:8339701.0,St Ks ad Ns Ps,38814,3023320.0:363047.0:7694581.0:6401198.0:6401800.0:3373138.0:4160267.0:6347256.0:1482249.0:6401982.0:7921542.0,St Ks ad Ns Ps,38814,St Ks ad Ns Ps,field,Bn La Sm Ta Td,Tarouba,2023-09-09,day match,Cn Pr Le,2023,14300,0.6923076923076923,3.857142857142857,172.53333333333333,80.0,140.375,1.0244976591705246,1.0114011454091048,0.9905784650544812,1.139188963202228,0.968210161651971,1.11687912401846,1,1,0,0.4814814814814814,0.4545454545454545,1.0592592592592591,1.457305875
9484635,Pr Zi,40550,8127230.0:2437021.0:8438926.0:3294444.0:5742470.0:8197902.0:5554100.0:5736016.0:305143.0:6818776.0:7913254.0,Le Qs,40606,9373629.0:3585350.0:6460600.0:2083409.0:4397693.0:7507303.0:2097017.0:1547993.0:5554254.0:8131255.0:8907338.0,Pr Zi,40550,Pr Zi,bat,Ri Ct Sm,Rawalpindi,2023-03-07,day match,Pn Sr Le,2022/23,7020,0.8333333333333334,0.6039603960396039,185.4,0.0,166.0,1.1898969749610175,1.0716918230662291,1.2726146658136006,1.2361091969255236,1.0756802646804404,0.91817449964928,0,0,1,0.5833333333333334,0.5862068965517241,0.9950980392156864,1.217790064
9128755,Pb Ks,30407,2082044.0:197658.0:2398346.0:2827327.0:2789079.0:5053082.0:8180500.0:2035102.0:7453697.0:3851518.0:7881845.0,Rl Cs Be,30393,1776627.0:313809.0:5765934.0:5972868.0:2275195.0:210328.0:8117990.0:2733380.0:5490666.0:6586824.0:2018001.0,Pb Ks,30407,Rl Cs Be,field,Be Sm Mi,Mumbai,2022-05-13,night match,In Pr Le,2022,2764,0.8125,0.6721311475409836,155.66666666666666,50.0,179.4090909090909,0.9452138141499826,1.0847966384418768,0.9594728513587863,0.9859660574412532,0.9533373495287312,0.9550082425667532,0,1,0,0.4375,0.5945945945945946,0.7357954545454545,0.730961202
8938404,Ed,20,2089079.0:2162782.0:1655436.0:2082044.0:62432.0:2827327.0:4640824.0:2022957.0:1711492.0:3231437.0:3312350.0,Sh Aa,34,2654014.0:1884973.0:2231928.0:3057312.0:2252452.0:4171859.0:3782225.0:3851518.0:1874081.0:3794174.0:2654028.0,Ed,20,Sh Aa,field,Cy Gd Bl,Bristol,2022-07-27,day/night match,Sh Aa tr of Ed,2022,1245,1.4444444444444444,1.0,165.6,0.0,154.64285714285714,1.1246833309662605,1.0506587762183717,1.2443621946958965,1.046333536585366,1.0194201342314824,0.8297177000634016,0,1,0,0.5957446808510638,0.5476190476190477,1.0878815911193338,1.119865277
9702678,Sy Ss,33956,7869987.0:1870357.0:2076192.0:41740.0:3063696.0:3851658.0:7620283.0:4756982.0:2790675.0:1506077.0:49496.0,Me Rs,33942,2336473.0:4003390.0:8176356.0:7787772.0:37351.0:1635773.0:7537067.0:4393402.0:1905847.0:2656541.0:6818776.0,Sy Ss,33956,Me Rs,field,Sy Ct Gd,Sydney,2023-12-08,night match,Bg Bh Le,2023/24,937,1.6666666666666667,1.3278688524590163,166.8,100.0,147.73333333333332,1.0974219239595062,1.0492167682463476,1.2892105919892225,1.113721095794658,1.0298701346827135,1.0373657408726724,0,1,0,0.6842105263157895,0.375,1.824561403508772,0.819712393
9684072,Ba,11283,7878982.0:9373356.0:4232164.0:3299407.0:8175768.0:8725723.0:4566540.0:7878989.0:8175789.0:4017523.0:7883504.0:8410772.0,Ju  Kr,13166,8766603.0:8187276.0:5742498.0:3801559.0:8228408.0:8766575.0:8410765.0:8442377.0:8118137.0:7953518.0:8130436.0:8725709.0,Ba,11283,Ju  Kr,field,Si Mh Sm Jr,Jaipur,2023-10-16,day match,Sd Mq Ai Ty,2023/24,4661,1.0,0.5121951219512195,136.4,0.0,139.75,1.2440389208394178,0.8650326286816367,1.5081912389374348,1.1360767563761458,1.1366559388479116,1.022609019408033,0,1,0,0.5,0.4,1.25,0.665475348
9433703,Bm Bs,10366,7681869.0:3612286.0:2275195.0:8210789.0:8044112.0:8364726.0:1730658.0:4051396.0:2170762.0:4769148.0:3245689.0,We,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:4533682.0:5320118.0:6005838.0:7661996.0:6240632.0,Bm Bs,10366,We,field,En Bm,Birmingham,2023-06-23,day/night match,Vy Bt,2023,1161,0.75,1.3278688524590163,175.46666666666667,50.0,156.5,0.9577846694311516,1.0575419172511096,0.9937100244471044,1.1398307886803465,1.032345320338866,1.2348467780272236,0,1,0,0.5882352941176471,0.4193548387096774,1.4027149321266967,1.296639316
9793839,Pn,62,7882426.0:9320597.0:7646204.0:8180570.0:8298338.0:5017144.0:3459623.0:9329494.0:5554100.0:2437077.0:9307892.0,An,293,8127363.0:2939124.0:2228393.0:4433575.0:2942827.0:5554282.0:2464349.0:4433547.0:6399210.0:3976965.0:4985546.0,An,293,An,field,Zg Uy of Ty Ct Fd,Hangzhou,2023-10-06,day match,Pn tr of Ca,2023,25479,1.6666666666666667,1.4878048780487805,154.93333333333334,100.0,119.0,0.906575824275937,1.2549039169094731,1.2952181877901563,1.1525782686821808,1.1957296049212611,0.8140860066016851,1,1,0,0.6037735849056604,0.4482758620689655,1.3468795355587808,1.230444448
9684240,Sa,14860,9098571.0:7491378.0:5977026.0:1663885.0:7922284.0:9009265.0:4192558.0:3691547.0:8477461.0:4141556.0:2733401.0:9104101.0,Gt,12473,7921003.0:2380447.0:8729867.0:9011596.0:9471111.0:3473546.0:8228100.0:5150928.0:230775.0:7953504.0:8410653.0:9410876.0,Gt,12473,Sa,bat,JA Il Sm Cx Ri,Ranchi,2023-10-17,day/night match,Sd Mq Ai Ty,2023/24,18038,8.0,1.3278688524590163,177.8,100.0,156.5,1.270142620457061,1.082380340705856,1.2980716258319636,1.1058128973660308,1.1399439334020804,,1,0,1,0.6666666666666666,0.6470588235294118,1.0303030303030305,0.253123338
9440507,Ia,55,5043310.0:7491224.0:3127354.0:3125562.0:4377610.0:3479860.0:3882850.0:7558949.0:8725709.0:3011735.0:7881845.0,Si La,69,7200598.0:4403531.0:5490596.0:3260564.0:5490582.0:3061225.0:5490666.0:4365878.0:7968225.0:3497171.0:5551062.0,Ia,55,Ia,bat,Sa Ct An Sm Rt,Rajkot,2023-01-07,night match,Si La tr of Ia,2022/23,16820,1.1666666666666667,1.0,170.73333333333332,60.0,141.9090909090909,1.2515616855310845,1.1872164350878112,1.3208791556270294,1.1958324272264322,1.051015989448398,0.9449221391679798,0,0,1,0.6724137931034483,0.425,1.5821501014198784,1.162442744
9388420,Nn Ds,17982,7907451.0:4381761.0:1945411.0:3913426.0:3519011.0:4949790.0:3834305.0:3776849.0:8354856.0:8354849.0:3566240.0,Cl Ds,17744,1883790.0:3558316.0:3083632.0:270906.0:4949804.0:6496118.0:2537800.0:8505160.0:4950364.0:8447396.0:8435699.0,Cl Ds,17744,Cl Ds,field,Pa Pk Nw Ph,New Plymouth,2022-12-31,day match,Sr Sh,2022/23,3135,0.4705882352941176,1.975609756097561,143.66666666666666,100.0,186.1,0.7440608391971324,0.9702125566536274,0.8165731532191454,0.9645578307515617,1.0540497355405627,1.283509103195711,1,1,0,0.64,0.48,1.3333333333333337,0.660674357
9457692,St Ss,45072,4403419.0:6930230.0:392062.0:392216.0:3471761.0:1634611.0:3373138.0:4879426.0:7976653.0:4012203.0:2104346.0,Ca Vs,40298,3758565.0:1613919.0:1965151.0:2331475.0:62432.0:3850944.0:5771800.0:1934099.0:6528668.0:2316327.0:6931168.0,Ca Vs,40298,Ca Vs,field,Se Ba Nl Sm Mr,Dhaka,2023-02-16,night match,Bh Pr Le,2022/23,14188,0.7142857142857143,0.6039603960396039,161.13333333333333,50.0,153.43333333333334,0.9142005611995664,0.7941327221726485,0.8337894256259756,0.9675407334168182,0.8889320939804409,0.8365969487298376,1,1,0,0.5,0.7222222222222222,0.6923076923076923,1.193663414
9440556,Nw Zd,48,6718326.0:2653993.0:3069954.0:5764576.0:2672214.0:2288789.0:3519011.0:3913475.0:3456424.0:3834375.0:5984376.0,Ia,55,7491224.0:5043310.0:3127354.0:3125562.0:4377610.0:5038018.0:3479860.0:7558949.0:3914658.0:7881845.0:8725709.0,Nw Zd,48,Ia,field,JA Il Sm Cx Ri,Ranchi,2023-01-27,night match,Nw Zd tr of Ia,2022/23,18038,0.9545454545454546,0.2592592592592592,170.66666666666666,20.0,154.0,0.9510036948526938,0.9766157196995292,0.9740122678813534,0.9406104051265342,1.0369055416656274,0.8200997012378511,0,1,0,0.6,0.6724137931034483,0.8923076923076922,1.356068759
